"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50"
"expression976",3.98812048785665,3.86472501667485,5.08005790520581,5.26149766790831,4.36790677318663,2.60248245974556,5.38211852969773,3.48626910058074,1.42967711775697,0.240364974948072,4.14069522805372,2.87372650266649,5.76585373179213,6.66979274986147,4.80815733994964,1.08793434306954,2.52892983965184,5.65408134033711,6.89397627799417,1.83410714071056,5.92368253719653,4.42661055912412,5.53547730452616,3.78267697501711,4.65850286177179,3.97795002812585,3.33602523664042,6.06846653645417,2.71963969876818,3.77752949717167,0.943822152881385,7.62743522881966,6.60876975664697,1.89908877356533,4.79112402592491,6.50537599255195,4.5550950144744,4.60968813536203,3.77300763755493,4.16918330423801,1.48739765258536,5.36720316267128,2.98950557222305,3.0420535916922,5.9738736160622,1.06716668096675,6.28655347280284,3.54576033168985,3.43461630334967,8.51866048209907
"expression893",0.608579065880484,7.23903700719141,8.12805801366289,0.839702237603562,4.50630976798605,4.12329355742779,5.69907936027052,3.19981908491576,3.41547895694063,3.84170761977756,5.06523372020103,3.57948067130484,5.87873978265872,10.0787280466363,3.26903326174406,2.54036434542405,5.2603757485711,4.64824957743211,1.92026704069402,2.5853178653982,8.78141637845742,2.91363000848069,8.86705269190015,2.68880642320165,1.4454037271197,2.10967288054,6.08796145125451,6.94879017704941,6.28394575077093,1.05246247021928,1.77139089587985,8.65585565317459,2.51595260217876,7.26200132793198,3.13655860449649,2.07323209247369,4.31979391051066,2.99604425790729,5.24106724624879,3.35098482202774,7.20019265972144,8.08133937679242,2.8967900339919,7.23634082919457,2.00437666180999,2.56142734169115,6.53526468705534,7.56404514029666,4.83734059075995,5.42905606013964
"expression1023",6.89258655796128,3.37828104935585,4.92996909085799,4.33247563712282,5.06950410998113,2.28748180561747,8.57845692498232,3.69475205394108,0.518989320471631,3.88421647046732,2.38525788409812,9.77714820470298,2.03204337401571,6.83735467985629,3.53716830192036,3.86301919162174,6.6795401950953,3.29929764630609,7.72185466773711,3.40551291953436,4.21249471944057,4.33433111278016,11.7927472023351,1.78895264425151,5.48999086625645,6.48450478943726,6.69191210471922,5.8329239512542,9.95392469099888,4.38725237908162,6.49569620710147,3.5404353912892,6.64327910922577,0.609037264068865,2.06815642500797,4.59386327855447,8.14780056139421,4.78918901522298,4.17758211085562,1.06206164656901,7.78035216851547,6.06256923219789,4.55902837806564,1.44005791077517,4.6390981332931,3.48838857973557,0.329865500409116,5.24792399971758,7.27363405757594,7.21221744696817
"expression936",5.58512873662074,4.69657762606238,3.18125724698337,3.7934880544619,7.37066922934485,4.96956765418602,0.794424553225267,4.60582675548199,3.4113886600237,3.56587952426479,2.97150020624782,7.45478609855362,2.81575817577334,1.74315626656556,12.1909608594031,0.78794135460376,6.52360733145154,4.80036846654352,6.84065813320205,4.18781852827615,3.66209304696943,6.83748630181211,3.18536637395819,8.29307281096119,5.67721504089044,6.01246051346526,6.74079345446578,5.86996587183667,2.77829387610387,3.93114441922194,3.16618034934698,2.51661373786889,0.451438143765565,4.51890350085258,7.60953783121315,3.53982643260646,5.3881752980536,2.9779451827347,4.90305686058655,1.05038413423361,2.08156631235503,4.26637846893826,5.97939836816256,8.76272479703637,6.89547151067863,1.29006013809991,1.54730302811789,1.16879672002392,6.73622346794147,0.418151866631026
"expression1164",3.21688945157615,3.96891182293637,8.11742531934929,11.0602046281852,4.38947338048436,8.78693068113698,5.27534769264167,3.40819638908425,4.8225818772113,6.99255352847463,4.23743178651249,6.86187856428971,6.95092451410325,2.25811505449972,4.48408650988655,8.93701184474472,6.33162310345531,3.12488198898136,3.72768593154024,6.50370712207768,4.2979526041414,5.60674250315693,6.89423384539898,0.083248879330406,1.44304968179722,3.09039313483061,4.94140152944011,3.95900728549013,6.78056825172815,7.43877763838822,4.61977058841463,9.50923834464055,5.69229410782246,2.61597058234513,6.20287092965335,4.98413482120525,3.75995440072886,1.90277288868823,7.52547261070461,0.081957068617438,5.64061202910912,1.1584048958998,7.51729450040325,2.81466976107302,1.61425964849737,7.53883398189919,5.13115559546522,8.03050021603179,5.52740019453606,7.29472600431263
"expression1197",2.77127539111512,5.00239414718181,5.30838406348995,6.61589225679692,6.09830309175622,8.56529692976572,4.74744725140565,6.83072030336728,2.36478653222844,8.0720269334481,3.12734221138061,1.63388719984173,4.77778522906207,3.82870547417701,3.52578970442243,1.45703032718879,6.01818238088026,4.72524316616114,7.04925571245889,3.91579820085686,0.749030844168835,5.61486368623712,7.01542567490779,5.00218238828857,5.91205049095806,4.67207781103824,6.33199039336673,4.82482209506565,5.48069955520925,4.12072766862373,3.7408705510722,4.07248821704399,3.30879086017348,1.50255918206045,3.57085061844491,3.66333040868132,3.0154899340195,3.08275785169082,7.26397610603453,7.01031976740967,3.22380412253777,7.57156779372746,6.00951574839969,4.72126539111274,3.37025357683931,2.96116520475121,9.09025451226703,6.30286354209072,3.00298340352928,8.2162001472317
"expression1208",10.1757156862204,2.21999955378845,1.3241519337574,6.04607899252604,1.72523091839669,4.7590714966197,3.99596545994411,6.19006615280234,1.05217549091725,2.21091935234214,2.73943010081947,7.62304720703637,4.56089849709541,3.6445774239168,8.4308472182844,3.32701231327491,0.523185958020115,3.58279896808725,5.27067302826581,2.32885783909892,7.80762002774375,7.63287413698214,7.5249705625975,5.59939432992574,5.33174008220748,9.06659836232111,0.417837666700398,2.25628316896045,1.94248697720324,6.00543106346287,4.34770945328661,2.20463258764588,5.11303248617227,1.92203191380003,2.54761816871274,1.88076444752888,2.84172501853178,1.36199231721177,0.773260829909459,4.22381414617838,5.43915988789987,6.05728325244823,0.849681106779785,4.05112172035328,6.02197243121797,8.94052391474295,1.01899665896293,4.17059357551559,2.98903547222199,6.07491705189177
"expression824",8.56275082274247,3.55547231083367,3.63920995917178,0.402371954393539,4.01321935878656,1.52973700510498,5.69785047996092,6.19879217139173,5.43474335125437,9.22988200659211,3.72714396657283,3.55743807568667,2.40313208063303,4.77458185146624,5.52600665084893,4.03144154282112,2.67256365434781,4.37630081385845,4.96134683504861,3.52741885440745,4.84630700766661,4.77555245637899,3.90005852619758,9.2583625294732,1.52674369319155,5.06984312718741,9.24708659941604,5.72750147452199,6.22174828886247,0.107393743747848,1.00711060270202,1.94565348783356,0.656657285446853,5.85950465230665,0.153157400927762,3.35768530177281,1.97047441204939,1.64433699716208,6.83333333723366,0.768730306750801,6.76785194768772,7.80861855109633,3.72115347800806,3.85961724209119,3.28126771339083,0.65370319067354,6.90174891294355,5.84805731721855,3.41602532744351,5.44076426869576
"expression1066",2.40390935248226,2.76387856919073,6.17578710276753,4.04153453475832,4.47302074588057,4.30754293497888,3.06828699100504,7.59860102463922,2.19703313005627,2.44540228669736,1.90615179396884,5.24900030451443,7.77410927171447,5.95926671355077,5.46716000629731,2.2179290872078,3.75302990436353,7.27143137261643,4.94133137632769,6.28174027021644,4.05440769794408,7.30651745324397,10.0386961460954,5.23984406046923,2.08521610558835,0.502156365927362,2.62925371922216,2.35137624534366,3.02779619047559,6.59943188389646,5.04810852162038,6.39944407544656,9.3366110654572,6.77008905207057,0.172505208721747,5.44429561202959,2.27591457157713,2.05707416421263,2.49818062831298,6.63039499775936,7.40037898654118,5.15939950778126,0.567598963708508,6.45766191393118,4.46864913418447,2.59671036987782,6.09638431865077,4.41348766339666,7.68304196232464,4.19919765014155
"expression967",0.901016517106935,1.33400451954106,5.10102912740228,5.15300193838834,8.32920891700485,7.98856208659268,4.24111690220628,6.48889224826743,1.71942593545519,13.8103028748591,2.6599708703063,3.06341406727321,4.73217482499679,5.79232143541124,0.708870839400065,3.81192166160898,2.60720694727149,0.964251376152767,6.05961451531418,7.40831720692435,7.02178200871478,4.16007646199375,8.49111911447205,4.71995656370916,7.77979710020762,6.4399239971897,2.45827244291336,1.98563018391222,9.18038759558562,5.56797031072936,5.06036574485343,4.04812682051841,7.76621916030802,6.2891544403163,4.21796608488574,1.7131165726017,8.47567328463991,1.26251418995427,9.80169463178436,5.10355519988815,7.47301107458288,5.25248966709133,7.16449717062911,5.05982054131838,4.27715950987026,5.76637486880135,5.80216188201508,2.31828973344198,4.06472308062876,1.63855259579588
"expression1251",1.01701834174672,4.26320355422174,6.58177629221589,6.20953635137557,7.12911129265867,3.15964654749731,0.347067211294156,3.80186862205953,7.8337242768261,5.42342174100017,5.2723261574173,5.23549262099179,3.03467941057722,2.52129255316221,6.97659444052565,6.21713617236947,7.71396294308948,1.85204859356283,2.20215374863972,1.80727503263694,7.56360101957575,6.05368153426673,5.47675739965155,5.43937469602632,3.88403720986007,0.639808044593105,2.45594534201209,9.56587305739477,0.243362394319786,0.329369908821666,5.09880287388791,7.83948300039205,0.32031601622546,0.557906503181495,0.768865869645177,10.0811125494634,4.65083089216104,5.97954446315135,4.46581092776453,1.00285664956834,6.55077920783074,3.6501252826403,3.18052130504394,5.3339111053436,7.00894349129884,1.75114285038113,5.13820454829468,7.31396752508964,7.10191859275314,9.42246487981103
"expression1203",4.55365622101945,5.94288512169315,7.42696915682839,4.05678005135573,5.96520424308488,4.28750821708333,7.79236176604751,3.77041317308198,9.44554426629521,2.09883042824797,7.69220924566556,4.80997508198605,0.247580765086986,3.36043338715375,4.07455498288611,2.41699046437634,3.45757420141641,3.86572195600726,3.075294522879,0.34800259961167,5.72435324717201,9.23072143684017,4.44446112826692,6.12198319664072,5.40216660506695,3.78926442239507,3.4449746709698,3.04778395493471,0.0357625930823469,2.30254677652404,0.67916760794562,3.41530692383706,2.24449357630719,2.98797421128121,4.2254175785044,9.08417499253986,8.34325355533661,3.13476606271366,0.963723479367999,5.33451497173045,7.22940881686746,4.64162882880126,0.903674235124057,4.65139754134324,1.79148848012934,7.66638183514374,7.38352321917985,2.86097025894523,4.94345000237633,7.30906868403409
"expression1099",6.8825384534047,6.35485529939173,1.49659421625251,4.75166296340786,5.71579763457271,1.29736077504423,5.4347107963808,0.917316481201326,5.08382694926055,13.891037477556,4.85020924525404,9.89034547511249,4.97279303728938,1.87778523489879,7.43959966233473,5.04072016662571,9.20629353175451,1.10934353885197,6.69698058687871,4.61498729577078,2.82432540503161,6.49472233256565,7.60407878801283,5.83375006279894,1.19663018633345,5.0212899099743,5.93120572943567,9.40581814140339,4.21485572696741,5.60026463951659,3.83089336532801,6.32228277800982,2.35272522971325,4.16620533187895,6.15794950259217,2.48258467444705,4.92656659861442,6.92353779366712,6.56821973645318,5.19077099261145,4.07683387141763,0.280216392544302,5.9100431322614,6.79533480880439,6.80658726847679,1.53878144946394,4.34315906179518,0.442416143115417,3.34557398117635,4.08346484702903
"expression1048",1.01672783127746,6.20069937731808,0.3181513047392,2.04310749109129,4.82047835123645,3.75363346124707,3.3466564562193,5.51053709919039,6.12017239999253,4.80807018130962,5.76097059217054,4.83961294419629,3.65123694426471,3.6826081995614,7.78878018220619,2.93845353933038,4.7632285091139,3.65616934841347,2.53564445147422,8.89346713573911,6.08679529680087,4.76051583112845,5.80667137485794,0.081699361024075,3.54500114405479,7.9014066790356,5.87320622645854,0.0466975680375912,6.84005563393923,7.7020436897595,0.123095504765139,5.77582281709825,3.08826964679119,0.618242762278404,1.09421982876524,3.82074788022036,8.02400306192849,3.7360317227127,5.22129966771924,4.31855090416679,8.72596110711479,5.13424075689083,3.73681772525446,5.08335637906623,2.6113743714656,3.24419368311945,3.95240110700007,4.02694543875956,2.57566405009634,6.51738043299369
"expression1096",1.91440140417543,1.50067494337361,1.6531495993706,10.067902548066,6.34207600472606,4.79021114732367,4.58694039017001,3.7314242595837,5.05278000589704,3.22681792953145,2.05729637610608,3.79941678974667,8.04987411446232,6.3475602519012,9.86943794149266,4.02324978483889,3.22077436330094,2.00479201491537,3.04882619979694,9.38475631670585,0.523808283713661,4.10589033835532,0.960226628318935,0.826599670379758,7.17886878033052,5.39595393646341,0.121301861245501,6.53842271161462,7.71244023766401,1.11593339272851,4.06055636213631,1.5171554717999,2.40535268404458,2.73391817510767,3.19310372316676,0.906388121128622,3.01823636143622,2.79535682709989,7.12679347061298,5.69808758206236,8.16030649563755,5.84753586395693,3.61205528175727,7.70784137539971,4.92161813741124,2.91535826644865,3.91581219970513,8.65695891215836,7.05764793628602,2.96181127988123
"expression1277",0.428122275353079,6.4834443606274,0.81274622705824,9.97666738648499,3.32071374934373,5.32986981402981,3.51646939538161,4.15711172172498,7.08236762962915,0.584235759430251,0.701611981224239,4.41454828022909,3.06502844250606,2.60251896536393,2.91652316860452,8.07158299600056,5.98937012740602,3.8732154891926,6.22619140905353,6.58317191714406,5.83710441901703,1.1773567862886,4.88499332723252,5.04612326111022,6.01930555042465,8.63440220787966,1.38112210771557,6.55366079714065,8.19256085383292,5.85787890906635,1.59576765346376,1.58834760354468,2.47506313712164,4.52148818922756,6.37877762820973,1.86710606043065,4.01271660831641,1.47990665531749,4.8101829921409,8.38116229771069,3.56964370894574,9.9726725307659,3.67197785438819,4.64131920437534,0.583315308266871,4.25624316390048,5.78744756958553,3.86055135950149,2.57633260172163,4.51791288888837
"expression805",7.33246650166693,5.91651584903945,5.8453590413753,10.4540873441986,1.50700000183139,2.84338155442927,7.46135008148094,3.82754324628744,5.18602364141427,0.306902556371359,2.65616269071563,4.81312226932112,3.50973439361894,4.27227168937492,6.07422405006353,7.08430285224057,11.0522788248055,1.9344268673342,0.98242919727877,3.88991621702581,6.56038861009748,5.11696827734794,6.65386743767591,4.18999774209727,7.21758449261892,8.04437189202334,0.0104647443394805,5.74867032728154,5.0105639541734,7.32199299521196,1.92045675351136,4.69003291366636,0.851989940053666,5.59215183451072,0.762890310565559,5.54879659489531,6.96345096496516,1.39109002239384,6.18250997355448,8.66155119592701,5.1146527182639,3.62770060228801,3.37142213092502,4.54791308558112,0.408331745146052,5.83932136568142,5.7261547485283,0.836146516210348,6.98274253892388,8.06314856957395
"expression823",3.32634726019362,4.36265311992064,0.858328929885093,12.6187151968937,7.58309655990846,4.35165375323582,5.92760240969249,7.95490268816238,5.35455988101331,4.1056372160294,0.988879442591013,4.39394634246727,7.20020307125349,1.79995818894049,3.14299800463209,2.00694027701494,8.21269695007575,7.78376402132113,4.83952071267826,2.46618913034889,2.07793010514062,3.35896637692275,8.38692249118123,8.18307119614825,3.49507597801279,1.5160464996477,3.75342638920601,5.39894039204536,4.2505223167985,6.158012460326,0.557614410327055,3.18998538864799,4.98412523418238,1.2917883069488,2.30705978083078,4.93005352806896,3.97338855762865,3.00574830909797,3.51212514208221,4.21511399723595,11.0566171617709,5.03873897947257,5.86795421561668,4.10126414531213,3.68937770358115,6.47097497816103,2.2974856616707,6.53677681391554,1.27003589094817,1.73260951944547
"expression1276",8.97511579215541,8.49445928115386,6.48762954571179,5.29696780018102,4.4586883959804,8.27869966717546,1.90770128714721,3.41125286658796,0.241623170462224,4.23926175260421,0.182044332667462,7.72403431125564,2.35767743305634,5.31910476329006,7.74074068803832,1.10600388450028,4.5360415817233,2.30025473463114,4.84112203144757,3.07294908296868,3.06661886605746,8.077993333798,3.06175402941644,3.87842153052211,0.561657729811174,4.931482736419,2.53074301751533,5.14263904344315,5.25342563223947,2.6138612540636,4.25702230028734,5.04277919269387,3.60372574779429,1.68465332825818,5.42867478928532,3.85007564725649,2.08788371090365,3.99219448684208,0.355655579176482,7.86993777567277,2.32904603316541,10.4599479080634,5.73587589078361,1.92238709742746,0.893439970037857,7.03836984601603,3.71658016386925,4.87917170943825,9.15947963526332,5.04303512960491
"expression1101",6.35675567635773,3.33980533059781,7.79140640016911,4.24748370279397,6.1598450948703,4.43472227804824,10.3684996531214,2.94794142351039,7.36643034003625,6.02585115082357,2.32703551491296,1.5143363937666,4.64072994200719,7.66188176865834,0.111071027896258,10.1105627191531,5.70229944579269,4.23000099825041,9.65894052211753,7.04901217293025,6.86311693790761,2.86350754583139,6.49900534661196,0.117714838031922,1.12517852158688,0.787743507788401,0.399354232291633,3.86236016069066,3.66969360263871,2.9033788865106,4.94949898531552,7.18565185000366,1.00904383156202,4.67280753125087,3.08181146206157,3.14322762733368,1.6974922705531,5.32707921585876,9.41450828323593,3.12632447708701,0.85965879269352,1.14451097835751,0.351454831546862,5.75632999485369,5.91528684714968,6.37457955718815,4.18411489971055,6.79369029829414,5.82249318285519,5.50295679299175
"expression880",3.24272097714903,3.70436599028478,0.982804603160314,1.49539984941964,3.74842750897811,4.98947720987375,4.95142747688233,4.81297270869616,5.50447729723428,11.541852154195,6.77760648622547,3.68192796419216,8.77576643464654,6.07188857790155,4.68070726632524,2.40560435740324,4.01667757516049,6.79602233757345,7.26264902184298,0.747335895100256,6.78808646320218,3.46003772797822,4.80778914121524,4.24692848084497,3.34841085855205,10.457055952567,5.72517409338431,1.41599005837141,4.34914256874063,7.16412776420295,5.01636329519165,4.91900448334105,2.35526102918647,9.15783137994584,3.577604633743,2.8709597723195,6.66354359353092,2.55514647848631,6.81623793779124,4.26142560797305,6.00293969385707,8.84914063505289,8.95552859287133,5.65740179327515,1.63554232503135,5.99091303750827,4.72610096030383,7.5313665087323,8.22963092193212,4.72066823208599
"expression813",0.560350621598926,4.22789414674861,2.70446070826412,8.59884440752349,4.10128628247196,4.98278543078594,4.94250554644659,2.14937556453183,6.83890335610129,2.63107465684462,1.38854810713026,2.10751475067132,2.85397570891651,4.59910654740685,6.76603786187661,5.53304380934044,6.83941927599736,4.69504456908673,9.40974923095309,5.92509649741723,5.66496303102391,1.97597212206319,7.35440331814479,4.67932586412791,4.39420420823428,5.19750825126456,2.50493628938864,4.66018276775238,5.17668791762058,7.57390662620968,4.38200140394837,2.73968551864062,0.703802669388005,4.16219306563004,6.92236656614759,0.624469095338224,8.8224873256714,1.4126932770626,7.22827172823775,8.50170105542686,5.39132486294563,4.03672499024224,4.03916315009134,8.14429529307364,5.86413737061527,4.45145609265008,1.87357763259795,4.99303518482271,8.90052251187397,1.95906431103548
"expression1175",1.73857085125091,7.731826599111,3.45547987655129,3.77549101103019,4.35471242542758,4.86658852731654,5.49958572353662,3.0641889502897,5.03877364929148,7.53008712745037,1.59426713414381,2.06641632967894,0.710630505127829,4.11049605311842,4.76601818028855,7.34581964688301,8.34920285162271,3.95743324751068,5.19171077511423,4.3450811313285,11.0959756330429,11.1984198199694,7.36425933684468,3.24052656028084,1.49750651242537,8.31747800529954,6.27329076851915,8.24738204699344,8.7538957140688,2.23374936868032,4.89781336298956,5.32542703785512,5.59679149687246,12.4137814590697,5.45358551422976,3.52573290163962,2.35683574245363,2.10569319155547,5.4400254040742,8.5308806866478,2.78222472595537,3.00429128758679,4.43769190799475,7.5358839784439,9.02016916031569,5.84189758527158,3.63149181846489,8.76722707423846,5.67359100783364,1.53486046992328
"expression998",6.2965029620613,4.72737116779081,7.71283111374568,4.37295871657907,3.49967245195094,4.89262687780573,7.1774723253237,3.10537433297007,8.20755555491379,4.38440160378743,8.02959679326369,0.865827727730956,2.30946643961576,5.643841317831,7.16368648173567,3.50985719368765,4.49169663044489,1.38447650293668,0.905647793880451,3.2725858362475,4.12967457709004,3.40722578886616,5.23779386615421,6.51407397393892,2.55816744080304,5.8835023430532,7.28881903355272,6.82036719614264,4.86575270834434,4.07416893973059,4.74386869264077,5.23408205305653,2.50436085876764,2.95973989414307,9.33634535372319,6.41546329878351,6.94389141704056,4.40639029739202,1.16338021182045,7.3299212102819,1.51959746706659,10.6035795817838,2.98604000639917,4.55430328042386,0.293473426983316,8.07559438219623,9.20215757870741,0.0548179281324499,3.31693049031654,1.96085574085253
"expression1137",0.162760885360647,4.5315943494346,7.81679011122704,9.03073068276469,7.91062359851313,5.76008198958092,10.6958369338106,8.3204703203025,3.36451660577259,3.14008157086435,8.92315713813968,2.20946639790216,4.6941734272081,6.26549892136025,7.91585812830608,7.69281322652546,7.55314862334486,8.42267214466368,6.40288582441011,5.52467252093316,4.48053368461957,4.41297646997644,1.1658046848789,6.32727899826931,2.99390568242816,3.19893407505565,7.19948016843195,7.36066613333756,2.22634646088455,1.63640497300952,5.03319200158027,5.61317471818109,2.61732346588174,2.93792154314192,8.96572366032509,4.24706921654271,5.22116064833237,5.52028445536712,6.31048747441153,5.0078951873193,4.18543699101979,1.70300428836844,5.87605293398239,1.55076554013147,4.93054220065569,8.55168009714225,7.74756050362364,4.06142727331501,5.12167347077198,4.16065563931624
"expression1194",4.71472890180325,8.11866721594797,7.50175874972525,3.25056127576578,0.000646215415491369,10.4896541701205,6.75439278860905,5.97720579160823,4.35316005927102,4.63530840829481,1.34618213435824,6.0309489510901,4.40948484160483,6.62125913325278,3.71703125353316,2.14923188662244,6.54510986686588,2.45363358556719,5.39972400900155,5.54337797686993,8.48045438052391,4.53885753598541,1.66065496270293,3.15704427513421,5.49073673215346,5.55029861896675,3.63176564507049,2.34267828797918,3.66976634940598,2.73496703303593,4.7475938440557,5.21163856293224,1.47109871425825,6.06216697093139,5.23888914125303,3.73649972584834,4.54529441049465,0.393678872883169,0.909217801068443,0.168908339720564,5.19381138785222,1.14319429448799,7.44924676284327,6.17904398267994,6.52988893613394,6.17692006956287,0.411086379281502,1.6491285359169,3.90399747104181,0.766823182597208
"expression1046",4.62261855308468,10.0438124374859,6.24698977078664,6.1801935038797,6.71429506190505,4.93203338264571,8.34628488286183,6.82736735497843,2.7491827027306,4.12724565374486,6.22002314933928,5.88710272384615,6.64684441778442,4.52522092202713,3.35982577692848,5.0742254200757,4.90366239349749,4.42515767292473,5.84251821261847,4.37410899052259,0.276215078168624,5.48674561456701,4.96625094250438,8.87472363787162,1.91008505329258,3.21212162341159,3.24281991013309,6.65429133110771,3.45172436318351,7.51417840734916,9.05866353474248,5.94362510821962,1.04086157750948,7.76757430288666,4.8641636592581,3.6049302118277,5.76251677475687,5.09681123060285,5.34116795538961,6.55239550783394,2.28845085333046,5.4993766195036,4.47779846416176,2.77604670918561,3.47961858109355,1.84857790956117,5.88140048309205,1.68585471357352,2.60585406238784,5.352032045375
"expression1115",6.47814751899029,2.99674165834081,5.01495571916157,3.09825946758018,4.47562129261145,0.443754465551022,6.57557135176888,0.955204084382595,4.29386860509892,4.73917115236287,6.98657911621842,5.703142291346,2.90926215934129,9.50927682271539,8.66717095284549,0.196472621253923,3.9829972609864,2.1817411585274,5.0867763401482,1.60815096937478,7.15406501969679,2.77485539827005,5.14660689536762,7.10709125272212,2.52717932875424,7.7944676190839,1.67512058487469,4.67988758253647,0.652513354099762,3.70471931157682,0.789774168450285,7.98208731684792,0.31776614430452,3.8332880113224,5.65004011807389,2.44224138892791,1.18757788163281,7.39211544909785,4.06220983168732,3.52609853463493,3.7714521082154,3.51210238247315,4.8517222597367,4.34756129506238,8.78312736682319,5.45658108886121,10.7282904578908,3.21819735359965,5.14337170156555,8.29608560407211
"expression903",0.220324953413289,5.64701888872518,1.74937066735496,3.98846225583777,10.6622811989115,0.150708917694939,1.63364892738587,6.17732702835064,3.84897330310605,8.15202987222996,3.0080191323315,5.26034904899372,2.57718838937158,7.39040813933437,1.58890953379534,2.08741179529002,3.18799472673885,1.27695838684011,1.71541446976687,7.96283656037857,7.03411469315563,4.5873438118933,5.69868701583685,6.36948191233875,7.58852599228535,8.59818659576812,6.08670970596434,2.36765709397694,3.04962872206289,0.287235585403003,1.4595994211834,0.66645793850023,6.77866047113093,3.14849847559987,7.75026626076169,7.46628547831214,7.64440798472535,7.41755764601914,7.72979666033993,2.13338861270347,0.53726686655977,7.46202636026394,7.30121384841594,7.4839117827148,0.602244311662905,6.05712458506737,6.57208874282747,6.33437503266449,7.89662580567992,2.04341971883122
"expression1003",4.91870751775978,3.31584270444381,5.56686945757744,4.48117927627608,1.67532422812315,4.62410709383884,1.85827404032825,5.66535620196983,6.91424955623655,3.35500017344454,5.98937508419064,4.07732520518705,1.61799508741516,5.92259688234966,1.77463818107954,9.20614662916077,3.9432214191765,5.77638313313109,6.07316855029656,2.46022694286064,4.21061345468742,5.0414401115058,6.65363265691071,6.99535965712836,5.62925460321497,2.67763327764623,0.848635866540535,3.97511615411361,3.35294926735516,2.32852030329781,3.2577911176176,10.2543601441866,7.42566144687928,0.200568331150279,6.22817488625085,0.628461809993539,1.04827008088657,6.04263254948079,10.4859486617389,3.02759409392189,3.36439377619253,5.2127741525024,0.477136084630976,3.65792714492823,7.77571207328884,3.05209988569221,2.80193115045124,3.98582214964905,5.90900954991569,6.925175839779
"expression887",2.72343542305202,5.4292456649217,2.49500213036589,7.25035224725976,4.33416327578785,7.22299610930508,2.89983270753726,4.43796080337682,2.28031721666542,5.3171266116286,2.03861310708208,8.7286163082296,4.70481095235147,7.21694925353989,4.06525708565298,3.26564503160854,2.13384047824695,2.9335156823025,3.77560283055236,7.45416209474525,7.95925414131653,3.90553164307577,2.8954672827694,0.592098921975934,5.91161801508932,5.53094050199686,7.28301048254065,9.38698041810918,8.93529821131517,4.44108727932025,3.17376314985403,1.42051364770249,2.52479522434799,8.31455302253426,5.34578747241203,4.05094623738328,1.88352329373016,3.67025064919081,8.52365211597978,5.24110058251477,6.22991071784211,3.84973038347701,4.3984065790539,5.11876946859064,4.21064962936568,1.08095528265777,5.19375629365438,5.88347157544212,5.32553800683103,2.55502935038184
"expression1189",5.21699619929854,3.10191477456069,6.57020420446847,5.21624339911838,6.44572180003206,7.27858231595541,2.99949213696093,0.721453038876212,1.48080383991798,4.48952775948143,2.79829046055747,2.52901161861402,1.04299695772559,7.77354650448185,1.59837744920147,0.717226634190751,2.48392402305163,1.39452017414613,1.04658961053161,7.36451936965621,1.24329931109663,2.66069199599079,2.53947137303459,5.95485889422346,3.92072894021647,10.7633476424133,3.16761688007356,1.91534856937339,2.99238653747335,5.1168679298709,2.96694551289694,3.22524204995828,2.81754902608558,3.30047281822268,4.95060163632802,4.01891125606348,6.83281011637787,5.67302648530886,5.63548144131357,7.98903327491638,2.09635056023128,9.25221102565268,3.569304409618,5.5854557227094,3.12877907579621,6.81451647809795,4.33924671400605,3.01095615660258,7.72906937765044,2.79796339352627
"expression1110",0.981863725953224,4.30921113826523,4.92410532790344,0.516723482814886,5.6229553531791,4.06752750416817,4.6495461424314,0.287893218357478,4.90053108604559,6.22073217208893,5.81388300597266,8.80021819906138,4.29939714659784,3.20044212915636,2.87623848100272,1.59138113147966,7.62693296662749,0.836661112400323,1.20214935156603,0.148116412399644,5.97218541249524,7.50131774260818,2.52584809354395,6.57482853036573,7.60033073948245,0.946766064468372,3.926599329535,2.22009192967768,3.50093544735765,6.09937330504845,1.8001479743605,9.26173926032176,3.31193782992978,4.63207799333404,3.72727342735033,4.52338534034712,7.68890941829301,4.50134199271214,2.60994116268003,6.61614969892477,2.15829276099711,4.45349555919652,6.57270174059197,9.48548834797532,3.20057502098555,5.77515753046706,7.2335518378934,3.09968657207075,3.0339184892343,1.74612778139073
"expression1290",7.14478652021768,1.19197012579521,8.7103113474541,1.24592387740878,2.8251457002625,8.45073105704916,3.54977563402611,3.26876834765321,4.00246594362365,1.08444202664827,8.05415949115762,4.45277142981812,4.2017396773438,2.37824392960663,4.89453074312531,4.67410055138838,8.21293595231714,4.26738763564156,2.06402962658991,0.649950869985258,4.31840017441108,6.38409403005575,5.82696734327248,2.70322200549157,2.49152851556326,9.21687447540892,3.89220362739748,1.26676320208032,1.71740683162606,5.3082771862761,4.42795669214028,0.714123547912091,7.90077809022646,1.61193939172605,0.0129160858925035,8.18300996607411,4.57852184309328,7.06985474607976,8.6152333152092,7.12569132500565,4.0730213241324,9.48014050851303,8.34883449258231,10.2843547389579,2.54402426111643,4.00310198331358,2.58416255974103,4.72672492078294,4.38338364309948,1.86693136823909
